,fd,fs,pmp
1304,0.6000000000000001,0.92,0.6161171681265765
1305,0.6000000000000001,0.93,0.6157683581302634
1306,0.6000000000000001,0.9400000000000001,0.6153685098606592
1307,0.6000000000000001,0.9500000000000001,0.6149031062630393
1308,0.6000000000000001,0.96,0.6143484479366339
1309,0.6000000000000001,0.97,0.6136582563861046
1310,0.6000000000000001,0.98,0.6127468627174127
1311,0.6000000000000001,0.99,0.6114029767491846
1312,0.6000000000000001,1.0,0.608846119946534
1313,0.65,0.0,1.0
1314,0.65,0.01,0.9949889762515279
1315,0.65,0.02,0.9823586211562905
1316,0.65,0.03,0.9597470530933562
1317,0.65,0.04,0.9304634128761684
1318,0.65,0.05,0.8968880528414152
1319,0.65,0.06,0.8602926568218681
1320,0.65,0.07,0.8213754755132844
1321,0.65,0.08,0.7805771069602951
1322,0.65,0.09,0.7663664399305863
1323,0.65,0.1,0.7659130021758606
1324,0.65,0.11,0.76538574624977
1325,0.65,0.12,0.7647555703271242
1326,0.65,0.13,0.7639729770805673
1327,0.65,0.14,0.7629399616273111
1328,0.65,0.15,0.7614185997517607
1329,0.65,0.16,0.7585329798602002
1330,0.65,0.17,0.7519666328789348
1331,0.65,0.18,0.7515418877008282
1332,0.65,0.19,0.751052206836636
1333,0.65,0.2,0.7504748149931181
1334,0.65,0.21,0.7497706881430778
1335,0.65,0.22,0.748868705945734
1336,0.65,0.23,0.7476135423503638
1337,0.65,0.24,0.7455495833529884
1338,0.65,0.25,0.7395699820354192
1339,0.65,0.26,0.7391704998606535
1340,0.65,0.27,0.7387140351602967
1341,0.65,0.28,0.7381814836450412
1342,0.65,0.29,0.7375423444127707
1343,0.65,0.3,0.7367432917325889
1344,0.65,0.31,0.7356764565239371
1345,0.65,0.32,0.7340700453863411
1346,0.65,0.33,0.7307978850445773
1347,0.65,0.34,0.7280273706481842
1348,0.65,0.35000000000000003,0.7275980510223402
1349,0.65,0.36,0.7271019119673419
1350,0.65,0.37,0.7265136700606531
1351,0.65,0.38,0.7257919589214844
1352,0.65,0.39,0.724857742877198
1353,0.65,0.4,0.7235324955829935
1354,0.65,0.41000000000000003,0.7212722314083454
1355,0.65,0.42,0.7177441213022767
1356,0.65,0.43,0.7173391905818535
1357,0.65,0.44,0.7168749594083971
1358,0.65,0.45,0.7163305519743577
1359,0.65,0.46,0.7156730189696446
1360,0.65,0.47000000000000003,0.7148427675810965
1361,0.65,0.48,0.7137226259244367
1362,0.65,0.49,0.7119918390949159
1363,0.65,0.5,0.7081311265821555
1364,0.65,0.51,0.7077481383289518
1365,0.65,0.52,0.7073121524996965
1366,0.65,0.53,0.7068058203465093
1367,0.65,0.54,0.7062025682501034
1368,0.65,0.55,0.7054599654074649
1369,0.65,0.56,0.7044901182171345
1370,0.65,0.5700000000000001,0.7030845995887545
1371,0.65,0.58,0.7005378116285339
1372,0.65,0.59,0.6987037313156059
1373,0.65,0.6,0.6982930241803368
1374,0.65,0.61,0.6978201899943874
1375,0.65,0.62,0.6972653998566982
1376,0.65,0.63,0.6965927443728246
1377,0.65,0.64,0.6957356582324032
1378,0.65,0.65,0.6945534202594045
1379,0.65,0.66,0.6926521924179012
1380,0.65,0.67,0.6901173715555575
1381,0.65,0.68,0.6897292386227074
1382,0.65,0.6900000000000001,0.6892872407400513
1383,0.65,0.7000000000000001,0.6887735112813388
1384,0.65,0.71,0.6881580943726545
1385,0.65,0.72,0.6873908645672517
1386,0.65,0.73,0.686372013054935
1387,0.65,0.74,0.6848528324317597
1388,0.65,0.75,0.6819264651683214
1389,0.65,0.76,0.6815590792523524
1390,0.65,0.77,0.6811420104259358
1391,0.65,0.78,0.680662473386477
1392,0.65,0.79,0.6800956004396929
1393,0.65,0.8,0.6794019265946987
1394,0.65,0.81,0.6785074070581518
1395,0.65,0.8200000000000001,0.6772477944588232
1396,0.65,0.8300000000000001,0.6751377235075244
1397,0.65,0.84,0.673731218694314
1398,0.65,0.85,0.6733381242224001
1399,0.65,0.86,0.6728872709601293
1400,0.65,0.87,0.6723616253315766
1401,0.65,0.88,0.6717288745301144
1402,0.65,0.89,0.6709328433703862
1403,0.65,0.9,0.6698580887215448
1404,0.65,0.91,0.6682113675501913
1405,0.65,0.92,0.6662060464300097
1406,0.65,0.93,0.665834654497935
1407,0.65,0.9400000000000001,0.6654126580892711
1408,0.65,0.9500000000000001,0.6649232949710173
1409,0.65,0.96,0.6643407005248474
1410,0.65,0.97,0.6636208239572465
1411,0.65,0.98,0.6626829625246217
1412,0.65,0.99,0.6613357161142189
1413,0.65,1.0,0.6589539924071145
1414,0.7000000000000001,0.0,1.0
1415,0.7000000000000001,0.01,0.9960049946526937
1416,0.7000000000000001,0.02,0.987086337089296
1417,0.7000000000000001,0.03,0.9704568211953847
1418,0.7000000000000001,0.04,0.947847127573532
1419,0.7000000000000001,0.05,0.9212527350016038
1420,0.7000000000000001,0.06,0.891837314404855
1421,0.7000000000000001,0.07,0.8602926568218681
1422,0.7000000000000001,0.08,0.8270459148091187
1423,0.7000000000000001,0.09,0.8153653536304134
1424,0.7000000000000001,0.1,0.8148782980031625
1425,0.7000000000000001,0.11,0.8143120716901107
1426,0.7000000000000001,0.12,0.813635701220509
1427,0.7000000000000001,0.13,0.8127964914948825
1428,0.7000000000000001,0.14,0.8116908798568503
1429,0.7000000000000001,0.15,0.8100680894935598
1430,0.7000000000000001,0.16,0.8070149486210926
1431,0.7000000000000001,0.17,0.8008343796119964
1432,0.7000000000000001,0.18,0.800378640927221
1433,0.7000000000000001,0.19,0.7998538970952388
1434,0.7000000000000001,0.2,0.7992355717778931
1435,0.7000000000000001,0.21,0.7984824342601549
1436,0.7000000000000001,0.22,0.7975203047966263
1437,0.7000000000000001,0.23,0.7961942898660275
1438,0.7000000000000001,0.24,0.7940568315537668
1439,0.7000000000000001,0.25,0.7884304118393287
1440,0.7000000000000001,0.26,0.7880024061748617
1441,0.7000000000000001,0.27,0.7875140774467723
1442,0.7000000000000001,0.28,0.7869447430570574
1443,0.7000000000000001,0.29,0.7862625843117521
1444,0.7000000000000001,0.3,0.7854120341242077
1445,0.7000000000000001,0.31,0.784281897203816
1446,0.7000000000000001,0.32,0.7826162617992387
1447,0.7000000000000001,0.33,0.7793818505593165
1448,0.7000000000000001,0.34,0.7768847702931467
1449,0.7000000000000001,0.35000000000000003,0.7764281995918126
1450,0.7000000000000001,0.36,0.7759012928813896
1451,0.7000000000000001,0.37,0.775278577654431
1452,0.7000000000000001,0.38,0.7745174188125322
1453,0.7000000000000001,0.39,0.7735381996831718
1454,0.7000000000000001,0.4,0.7721648924179193
1455,0.7000000000000001,0.41000000000000003,0.7698965970371383
1456,0.7000000000000001,0.42,0.766675664999238
1457,0.7000000000000001,0.43,0.7662452188641413
1458,0.7000000000000001,0.44,0.7657524821080904
1459,0.7000000000000001,0.45,0.7651764531310054
1460,0.7000000000000001,0.46,0.764483488858132
1461,0.7000000000000001,0.47000000000000003,0.7636206894356493
1462,0.7000000000000001,0.48,0.7624643637946646
1463,0.7000000000000001,0.49,0.7607074329101642
1464,0.7000000000000001,0.5,0.7571581497812788
1465,0.7000000000000001,0.51,0.7567534353190734
1466,0.7000000000000001,0.52,0.7562935768551043
1467,0.7000000000000001,0.53,0.7557612848621429
1468,0.7000000000000001,0.54,0.7551298706966824
1469,0.7000000000000001,0.55,0.7543534791141531
1470,0.7000000000000001,0.56,0.7533461898804901
1471,0.7000000000000001,0.5700000000000001,0.7519173579959431
1472,0.7000000000000001,0.58,0.7494760129823972
1473,0.7000000000000001,0.59,0.747828433836888
1474,0.7000000000000001,0.6,0.7473954195288981
1475,0.7000000000000001,0.61,0.7468982303505813
1476,0.7000000000000001,0.62,0.746315388108023
1477,0.7000000000000001,0.63,0.7456105088442437
1478,0.7000000000000001,0.64,0.7447189307169357
1479,0.7000000000000001,0.65,0.743520157613911
1480,0.7000000000000001,0.66,0.7416571434562786
1481,0.7000000000000001,0.67,0.7393669803922328
1482,0.7000000000000001,0.68,0.7389578264752643
1483,0.7000000000000001,0.6900000000000001,0.7384918428056626
1484,0.7000000000000001,0.7000000000000001,0.7379507545813803
1485,0.7000000000000001,0.71,0.7373056987753404
1486,0.7000000000000001,0.72,0.7365134103879097
1487,0.7000000000000001,0.73,0.7354756518994467
1488,0.7000000000000001,0.74,0.7339739883389734
1489,0.7000000000000001,0.75,0.7313048564488988
1490,0.7000000000000001,0.76,0.7309174100459006
1491,0.7000000000000001,0.77,0.7304796692033753
1492,0.7000000000000001,0.78,0.7299783006023928
1493,0.7000000000000001,0.79,0.7293877744625819
1494,0.7000000000000001,0.8,0.7286704882084389
1495,0.7000000000000001,0.81,0.7277563413284975
1496,0.7000000000000001,0.8200000000000001,0.726497648577977
1497,0.7000000000000001,0.8300000000000001,0.724503523742986
1498,0.7000000000000001,0.84,0.7232276207558108
1499,0.7000000000000001,0.85,0.722816047464673
1500,0.7000000000000001,0.86,0.722346513486673
1501,0.7000000000000001,0.87,0.721799628368299
1502,0.7000000000000001,0.88,0.7211444936316047
1503,0.7000000000000001,0.89,0.7203285389909647
1504,0.7000000000000001,0.9,0.7192464777602212
1505,0.7000000000000001,0.91,0.7176611086980415
1506,0.7000000000000001,0.92,0.7158491243172492
1507,0.7000000000000001,0.93,0.71545850131875
1508,0.7000000000000001,0.9400000000000001,0.7150141762690068
1509,0.7000000000000001,0.9500000000000001,0.7145078442270014
1510,0.7000000000000001,0.96,0.7139033685471059
1511,0.7000000000000001,0.97,0.7131673181812059
1512,0.7000000000000001,0.98,0.7122205251931779
1513,0.7000000000000001,0.99,0.7109038017254313
1514,0.7000000000000001,1.0,0.7087383571921533
1515,0.75,0.0,1.0
1516,0.75,0.01,0.9968895538353837
1517,0.75,0.02,0.9908905725418502
1518,0.75,0.03,0.9796717956117043
1519,0.75,0.04,0.9634632379942255
1520,0.75,0.05,0.9436415804832539
1521,0.75,0.06,0.9212527350016037
1522,0.75,0.07,0.8968880528414152
1523,0.75,0.08,0.8710158720326223
1524,0.75,0.09,0.8617837639559686
1525,0.75,0.1,0.8612632648200926
1526,0.75,0.11,0.8606589898900967
1527,0.75,0.12,0.8599376465448537
1528,0.75,0.13,0.8590441936783539
1529,0.75,0.14,0.8578692134660756
1530,0.75,0.15,0.8561541482501903
1531,0.75,0.16,0.8530071613944091
1532,0.75,0.17,0.847407249594905
1533,0.75,0.18,0.846924666345377
1534,0.75,0.19,0.846369647982476
1535,0.75,0.2,0.8457170543655954
1536,0.75,0.21,0.8449251977423977
1537,0.75,0.22,0.8439186299740551
1538,0.75,0.23,0.8425366087212918
1539,0.75,0.24,0.8403344371290478
1540,0.75,0.25,0.8352407439961196
1541,0.75,0.26,0.8347883213855324
1542,0.75,0.27,0.83427278137534
1543,0.75,0.28,0.8336734540034586
1544,0.75,0.29,0.8329579133623841
1545,0.75,0.3,0.832070310778013
1546,0.75,0.31,0.83090102876791
1547,0.75,0.32,0.8292047732984463
1548,0.75,0.33,0.82611701314703
1549,0.75,0.34,0.8239465986367672
1550,0.75,0.35000000000000003,0.8234657151853052
1551,0.75,0.36,0.8229120657189127
1552,0.75,0.37,0.8222600583685951
1553,0.75,0.38,0.8214670136973626
1554,0.75,0.39,0.8204553966372126
1555,0.75,0.4,0.8190688705581004
1556,0.75,0.41000000000000003,0.8168587751440394
1557,0.75,0.42,0.8140260850114549
1558,0.75,0.43,0.8135755404037863
1559,0.75,0.44,0.8130616327723406
1560,0.75,0.45,0.8124632881042786
1561,0.75,0.46,0.8117475964348105
1562,0.75,0.47000000000000003,0.8108574192598466
1563,0.75,0.48,0.8096795004406054
1564,0.75,0.49,0.8079632593608342
1565,0.75,0.5,0.8048169863802089
1566,0.75,0.51,0.8043913786871777
1567,0.75,0.52,0.8039094166741914
1568,0.75,0.53,0.8033534548097322
1569,0.75,0.54,0.8026999753207985
1570,0.75,0.55,0.8019057506401182
1571,0.75,0.56,0.800889084054743
1572,0.75,0.5700000000000001,0.799475828037168
1573,0.75,0.58,0.7972159717873245
1574,0.75,0.59,0.795770999414698
1575,0.75,0.6,0.7953197459665603
1576,0.75,0.61,0.7948040540781676
1577,0.75,0.62,0.7942026960886049
1578,0.75,0.63,0.7934808565045096
1579,0.75,0.64,0.7925787937224607
1580,0.75,0.65,0.7913902373411607
1581,0.75,0.66,0.7896282890554722
1582,0.75,0.67,0.7876196140804971
1583,0.75,0.68,0.7871936693445236
1584,0.75,0.6900000000000001,0.7867103642240821
1585,0.75,0.7000000000000001,0.7861519389864898
1586,0.75,0.71,0.7854958277971095
1587,0.75,0.72,0.784693464373659
1588,0.75,0.73,0.7836596836207123
1589,0.75,0.74,0.7822202497482417
1590,0.75,0.75,0.7798649773921863
1591,0.75,0.76,0.7794639874128205
1592,0.75,0.77,0.7790120233805918
1593,0.75,0.78,0.778494539692215
1594,0.75,0.79,0.7778897690618857
1595,0.75,0.8,0.7771617002166535
1596,0.75,0.81,0.7762474118332756
1597,0.75,0.8200000000000001,0.7750328287211664
1598,0.75,0.8300000000000001,0.7732113681406105
1599,0.75,0.84,0.772082914556036
1600,0.75,0.85,0.7716566326328982
1601,0.75,0.86,0.7711719802387049
1602,0.75,0.87,0.7706110789528117
1603,0.75,0.88,0.7699454215000756
1604,0.75,0.89,0.7691272306307266
1605,0.75,0.9,0.768075992075321
1606,0.75,0.91,0.766589674089064
1607,0.75,0.92,0.7650008389863525
1608,0.75,0.93,0.7645971020151785
1609,0.75,0.9400000000000001,0.7641418456599888
1610,0.75,0.9500000000000001,0.7636198027661479
1611,0.75,0.96,0.763007683254007
1612,0.75,0.97,0.7622719803145276
1613,0.75,0.98,0.7613418234008829
1614,0.75,0.99,0.7600903337560632
1615,0.75,1.0,0.7581885450732697
1616,0.8,0.0,1.0
1617,0.8,0.01,0.9976621404831791
1618,0.8,0.02,0.9938147168351762
1619,0.8,0.03,0.9870863370892957
1620,0.8,0.04,0.9767808322241198
1621,0.8,0.05,0.9634632379942255
1622,0.8,0.06,0.9478471275735317
1623,0.8,0.07,0.9304634128761684
1624,0.8,0.08,0.9117175602464739
1625,0.8,0.09,0.9048793953334539
1626,0.8,0.1,0.904327120137278
1627,0.8,0.11,0.9036858899572859
1628,0.8,0.12,0.9029221380123246
1629,0.8,0.13,0.901977888418017
1630,0.8,0.14,0.9007408097998394
1631,0.8,0.15,0.8989580194135495
1632,0.8,0.16,0.8958158397181252
1633,0.8,0.17,0.8910695431101253
1634,0.8,0.18,0.8905597972054597
1635,0.8,0.19,0.8899743800698834
1636,0.8,0.2,0.8892874730031969
1637,0.8,0.21,0.8884585713320359
1638,0.8,0.22,0.8874212225674724
1639,0.8,0.23,0.886015673712243
1640,0.8,0.24,0.8838506647872072
1641,0.8,0.25,0.8794841463847298
1642,0.8,0.26,0.8790108896069121
1643,0.8,0.27,0.8784731355782374
1644,0.8,0.28,0.8778497267491528
1645,0.8,0.29,0.8771095435610148
1646,0.8,0.3,0.8761979080869872
1647,0.8,0.31,0.8750226928596561
1648,0.8,0.32,0.8733597036416241
1649,0.8,0.33,0.8705672928087602
1650,0.8,0.34,0.8687637701424348
1651,0.8,0.35000000000000003,0.8682630056384454
1652,0.8,0.36,0.8676890088790866
1653,0.8,0.37,0.8670196465080007
1654,0.8,0.38,0.8662157748596927
1655,0.8,0.39,0.8652046279018978
1656,0.8,0.4,0.86384110295213
1657,0.8,0.41000000000000003,0.8617964982525587
1658,0.8,0.42,0.8594337529515811
1659,0.8,0.43,0.8589659952672727
1660,0.8,0.44,0.8584341628616949
1661,0.8,0.45,0.85782327177671
1662,0.8,0.46,0.8570988586347262
1663,0.8,0.47000000000000003,0.8562090351052987
1664,0.8,0.48,0.8550557277369892
1665,0.8,0.49,0.8534434587176776
1666,0.8,0.5,0.8507980954215821
1667,0.8,0.51,0.8503592820003896
1668,0.8,0.52,0.8498648443553147
1669,0.8,0.53,0.8492977570466389
1670,0.8,0.54,0.848637874266221
1671,0.8,0.55,0.8478444287681784
1672,0.8,0.56,0.8468462266783728
1673,0.8,0.5700000000000001,0.845510872534446
1674,0.8,0.58,0.8435209461322978
1675,0.8,0.59,0.8423003279464001
1676,0.8,0.6,0.8418381212712072
1677,0.8,0.61,0.8413129909042417
1678,0.8,0.62,0.84070480282339
1679,0.8,0.63,0.8399842094133149
1680,0.8,0.64,0.839105556212078
1681,0.8,0.65,0.8379677216624539
1682,0.8,0.66,0.8363772728423481
1683,0.8,0.67,0.8346915251696111
1684,0.8,0.68,0.8342580743683935
1685,0.8,0.6900000000000001,0.83376931742789
1686,0.8,0.7000000000000001,0.8332091099942903
1687,0.8,0.71,0.8325530219567053
1688,0.8,0.72,0.8317617281886589
1689,0.8,0.73,0.8307714690547879
1690,0.8,0.74,0.8294459391298766
1691,0.8,0.75,0.8274747452572165
1692,0.8,0.76,0.8270642520531776
1693,0.8,0.77,0.8266045885376315
1694,0.8,0.78,0.8260821648263993
1695,0.8,0.79,0.8254764085969696
1696,0.8,0.8,0.82476036272037
1697,0.8,0.81,0.8238834570701893
1698,0.8,0.8200000000000001,0.8227463407769692
1699,0.8,0.8300000000000001,0.8211591236525223
1700,0.8,0.84,0.8201942695151248
1701,0.8,0.85,0.8197605850632391
1702,0.8,0.86,0.8192717724009417
1703,0.8,0.87,0.8187141747031083
1704,0.8,0.88,0.8180606024691457
1705,0.8,0.89,0.8172714734662483
1706,0.8,0.9,0.8162790370345484
1707,0.8,0.91,0.8149508577978416
1708,0.8,0.92,0.8136121333524396
1709,0.8,0.93,0.8132065358796656
1710,0.8,0.9400000000000001,0.8127471970627099
1711,0.8,0.9500000000000001,0.8122266288147013
1712,0.8,0.96,0.8116246921782897
1713,0.8,0.97,0.8109050674061109
1714,0.8,0.98,0.8100265498988856
1715,0.8,0.99,0.8088868620989241
1716,0.8,1.0,0.8072879080952758
1717,0.8500000000000001,0.0,1.0
1718,0.8500000000000001,0.01,0.9983446209407495
1719,0.8500000000000001,0.02,0.9960049946526937
1720,0.8500000000000001,0.03,0.9924580876155965
1721,0.8500000000000001,0.04,0.987086337089296
1722,0.8500000000000001,0.05,0.9796717956117043
1723,0.8500000000000001,0.06,0.9704568211953847
1724,0.8500000000000001,0.07,0.9597470530933562
1725,0.8500000000000001,0.08,0.947847127573532
1726,0.8500000000000001,0.09,0.9432964621067995
1727,0.8500000000000001,0.1,0.9427197357486286
1728,0.8500000000000001,0.11,0.9420523897833118
1729,0.8500000000000001,0.12,0.9412604234077959
1730,0.8500000000000001,0.13,0.9402869261398539
1731,0.8500000000000001,0.14,0.9390251976127932
1732,0.8500000000000001,0.15,0.9372492518752052
1733,0.8500000000000001,0.16,0.9343420874495321
1734,0.8500000000000001,0.17,0.9307128268327842
1735,0.8500000000000001,0.18,0.930188624425518
1736,0.8500000000000001,0.19,0.9295898730378442
1737,0.8500000000000001,0.2,0.9288918529256041
1738,0.8500000000000001,0.21,0.9280549637976978
1739,0.8500000000000001,0.22,0.9270117108394642
1740,0.8500000000000001,0.23,0.9256398416970102
1741,0.8500000000000001,0.24,0.9236524055575831
1742,0.8500000000000001,0.25,0.9202645834499356
1743,0.8500000000000001,0.26,0.9197809423389771
1744,0.8500000000000001,0.27,0.9192339311468436
1745,0.8500000000000001,0.28,0.918604858057807
1746,0.8500000000000001,0.29,0.9178642235898381
1747,0.8500000000000001,0.3,0.9169648651113993
1748,0.8500000000000001,0.31,0.9158381390746727
1749,0.8500000000000001,0.32,0.9143063794132644
1750,0.8500000000000001,0.33,0.912001354176631
1751,0.8500000000000001,0.34,0.9106063247989243
1752,0.8500000000000001,0.35000000000000003,0.9101033241748513
1753,0.8500000000000001,0.36,0.9095313465981717
1754,0.8500000000000001,0.37,0.9088682427510338
1755,0.8500000000000001,0.38,0.9080792340899962
1756,0.8500000000000001,0.39,0.9071060451468551
1757,0.8500000000000001,0.4,0.9058599519322308
1758,0.8500000000000001,0.41000000000000003,0.9041121723060289
1759,0.8500000000000001,0.42,0.9022918842237816
1760,0.8500000000000001,0.43,0.9018234502422786
1761,0.8500000000000001,0.44,0.9012953103054211
1762,0.8500000000000001,0.45,0.9006895001591373
1763,0.8500000000000001,0.46,0.8999801082013477
1764,0.8500000000000001,0.47000000000000003,0.8991331241683962
1765,0.8500000000000001,0.48,0.8980716327575731
1766,0.8500000000000001,0.49,0.8966639654948834
1767,0.8500000000000001,0.5,0.8946141053976309
1768,0.8500000000000001,0.51,0.8941761102912166
1769,0.8500000000000001,0.52,0.8936856008281392
1770,0.8500000000000001,0.53,0.8931289159555905
1771,0.8500000000000001,0.54,0.8924850901219238
1772,0.8500000000000001,0.55,0.8917285731153202
1773,0.8500000000000001,0.56,0.8908054480759932
1774,0.8500000000000001,0.5700000000000001,0.8896230003325295
1775,0.8500000000000001,0.58,0.8880060824556263
1776,0.8500000000000001,0.59,0.8870310195656435
1777,0.8500000000000001,0.6,0.8865736574362851
1778,0.8500000000000001,0.61,0.8860588754364882
1779,0.8500000000000001,0.62,0.885469935902742
1780,0.8500000000000001,0.63,0.8847822406143647
1781,0.8500000000000001,0.64,0.8839617738336126
1782,0.8500000000000001,0.65,0.8829437294729958
1783,0.8500000000000001,0.66,0.881609605268755
1784,0.8500000000000001,0.67,0.8802962800459748
1785,0.8500000000000001,0.68,0.8798648303558072
1786,0.8500000000000001,0.6900000000000001,0.8793829230764912
1787,0.8500000000000001,0.7000000000000001,0.8788409877656379
1788,0.8500000000000001,0.71,0.8782157552073728
1789,0.8500000000000001,0.72,0.877477250171446
1790,0.8500000000000001,0.73,0.8765810010791464
1791,0.8500000000000001,0.74,0.8754446228838891
1792,0.8500000000000001,0.75,0.8739090678578204
1793,0.8500000000000001,0.76,0.8735039364800613
1794,0.8500000000000001,0.77,0.8730541965867956
1795,0.8500000000000001,0.78,0.8725481416953567
1796,0.8500000000000001,0.79,0.8719701417031758
1797,0.8500000000000001,0.8,0.8712965644984012
1798,0.8500000000000001,0.81,0.8704987399998737
1799,0.8500000000000001,0.8200000000000001,0.8695062305395524
1800,0.8500000000000001,0.8300000000000001,0.8682185270818956
1801,0.8500000000000001,0.84,0.8674332286945189
1802,0.8500000000000001,0.85,0.8670091238099124
1803,0.8500000000000001,0.86,0.8665348950354109
1804,0.8500000000000001,0.87,0.8659980483515063
1805,0.8500000000000001,0.88,0.8653849435497297
1806,0.8500000000000001,0.89,0.8646617083162565
1807,0.8500000000000001,0.9,0.8637835416275037
1808,0.8500000000000001,0.91,0.8626778266918252
1809,0.8500000000000001,0.92,0.8616144884219532
1810,0.8500000000000001,0.93,0.8612178743969832
1811,0.8500000000000001,0.9400000000000001,0.8607724599718594
1812,0.8500000000000001,0.9500000000000001,0.8602719489290709
1813,0.8500000000000001,0.96,0.859704187008329
1814,0.8500000000000001,0.97,0.8590419120318523
1815,0.8500000000000001,0.98,0.8582565029905902
1816,0.8500000000000001,0.99,0.8572865900425685
1817,0.8500000000000001,1.0,0.8560289664057439
1818,0.9,0.0,1.0
1819,0.9,0.01,0.99895391870155
1820,0.9,0.02,0.9976621404831791
1821,0.9,0.03,0.9960049946526937
1822,0.9,0.04,0.9938147168351762
1823,0.9,0.05,0.9908905725418502
1824,0.9,0.06,0.9870863370892957
1825,0.9,0.07,0.9823586211562905
1826,0.9,0.08,0.9767808322241198
1827,0.9,0.09,0.97440426888776
1828,0.9,0.1,0.9738210870276365
1829,0.9,0.11,0.9731512869750263
1830,0.9,0.12,0.9723645970287165
1831,0.9,0.13,0.9714279351986203
1832,0.9,0.14,0.9702504611300876
1833,0.9,0.15,0.9687019323644472
1834,0.9,0.16,0.9665006461798146
1835,0.9,0.17,0.964290535482002
1836,0.9,0.18,0.9637746235560577
1837,0.9,0.19,0.9631911828654491
1838,0.9,0.2,0.9625201339146301
1839,0.9,0.21,0.9617389586790114
1840,0.9,0.22,0.9607991501181573
1841,0.9,0.23,0.9596269748858577
1842,0.9,0.24,0.9580894306097681
1843,0.9,0.25,0.9559345286072037
1844,0.9,0.26,0.9554679588582116
1845,0.9,0.27,0.9549466048462264
1846,0.9,0.28,0.9543555223739785
1847,0.9,0.29,0.9536737307170885
1848,0.9,0.3,0.9528732893482319
1849,0.9,0.31,0.9519094711281253
1850,0.9,0.32,0.9507025960632762
1851,0.9,0.33,0.9491058303663145
1852,0.9,0.34,0.9481580513776475
1853,0.9,0.35000000000000003,0.9476824031759513
1854,0.9,0.36,0.9471493379387729
1855,0.9,0.37,0.9465423512645471
1856,0.9,0.38,0.9458387018807889
1857,0.9,0.39,0.9450135452400281
1858,0.9,0.4,0.9440035500915193
1859,0.9,0.41000000000000003,0.9427349972857498
1860,0.9,0.42,0.9415318944487605
1861,0.9,0.43,0.9410905667263352
1862,0.9,0.44,0.9406000861688709
1863,0.9,0.45,0.9400475494350089
1864,0.9,0.46,0.9394187006121452
1865,0.9,0.47000000000000003,0.9386918354656809
1866,0.9,0.48,0.9378250772007879
1867,0.9,0.49,0.9367632907340913
1868,0.9,0.5,0.9354055076764479
1869,0.9,0.51,0.9349948170511784
1870,0.9,0.52,0.9345408630501814
1871,0.9,0.53,0.9340344373378556
1872,0.9,0.54,0.9334622191241639
1873,0.9,0.55,0.9328117584252599
1874,0.9,0.56,0.932047465331127
1875,0.9,0.5700000000000001,0.9311343304169714
1876,0.9,0.58,0.9299985302560709
1877,0.9,0.59,0.9292897825272606
1878,0.9,0.6,0.9288676156380774
1879,0.9,0.61,0.9284001982638833
1880,0.9,0.62,0.9278761158089222
1881,0.9,0.63,0.9272803776761612
1882,0.9,0.64,0.9265974897443626
1883,0.9,0.65,0.9257909710681126
1884,0.9,0.66,0.9248157124985371
1885,0.9,0.67,0.9239094165051884
1886,0.9,0.68,0.9235120049975267
1887,0.9,0.6900000000000001,0.9230741702624107
1888,0.9,0.7000000000000001,0.9225869736934107
1889,0.9,0.71,0.9220432133463765
1890,0.9,0.72,0.9214226991014066
1891,0.9,0.73,0.9206985248427629
1892,0.9,0.74,0.9198440148188404
1893,0.9,0.75,0.918795425860232
1894,0.9,0.76,0.9184198773796247
1895,0.9,0.77,0.9180085906571372
1896,0.9,0.78,0.9175551957036436
1897,0.9,0.79,0.9170521821365274
1898,0.9,0.8,0.916482318158463
1899,0.9,0.81,0.9158260896913756
1900,0.9,0.8200000000000001,0.9150642172109321
1901,0.9,0.8300000000000001,0.914146333481728
1902,0.9,0.84,0.9135558371897164
1903,0.9,0.85,0.9131678970357033
1904,0.9,0.86,0.9127433738257591
1905,0.9,0.87,0.9122744040531945
1906,0.9,0.88,0.9117477047212915
1907,0.9,0.89,0.9111476837285051
1908,0.9,0.9,0.9104592181298288
1909,0.9,0.91,0.9096416275334904
1910,0.9,0.92,0.9088903865740942
1911,0.9,0.93,0.9085235614533219
1912,0.9,0.9400000000000001,0.90812213451347
1913,0.9,0.9500000000000001,0.9076822815712083
1914,0.9,0.96,0.9071936444102289
1915,0.9,0.97,0.9066409804229483
1916,0.9,0.98,0.906008107884486
1917,0.9,0.99,0.9052762032788937
1918,0.9,1.0,0.9043998675658024
1919,0.9500000000000001,0.0,1.0
1920,0.9500000000000001,0.01,0.9995046589411363
1921,0.9500000000000001,0.02,0.9989539187015503
1922,0.9500000000000001,0.03,0.9983446209407495
1923,0.9500000000000001,0.04,0.9976621404831791
1924,0.9500000000000001,0.05,0.9968895538353837
1925,0.9500000000000001,0.06,0.9960049946526937
1926,0.9500000000000001,0.07,0.9949889762515279
1927,0.9500000000000001,0.08,0.9938147168351762
1928,0.9500000000000001,0.09,0.9931094997259137
1929,0.9500000000000001,0.1,0.9926686221834855
1930,0.9500000000000001,0.11,0.9921826345423029
1931,0.9500000000000001,0.12,0.9916514668613039
1932,0.9500000000000001,0.13,0.9910538787377811
1933,0.9500000000000001,0.14,0.9903841634450515
1934,0.9500000000000001,0.15,0.9896258911303288
1935,0.9500000000000001,0.16,0.9887493913957466
